7.4312e-08,2.4121e-08,5.4214e-07,2.524e-08,1.0729e-07
7.434e-08,5.1621e-08,6.3547e-07,6.24e-09,1.43e-07
7.4368e-08,1.7246e-08,4.7992e-07,1.124e-08,1.7872e-07
7.4396e-08,4.4746e-08,5.7325e-07,1.624e-08,2.1443e-07
7.4424e-08,3.0996e-08,6.6658e-07,2.124e-08,2.5015e-07
7.4452e-08,5.8496e-08,5.1103e-07,2.624e-08,2.8586e-07
7.448e-08,6.0742e-09,6.0436e-07,7.24e-09,3.2157e-07
7.4508e-08,3.3574e-08,6.977e-07,1.224e-08,1.1239e-07
7.4536e-08,1.9824e-08,4.223e-07,1.724e-08,1.481e-07
7.4564e-08,4.7324e-08,5.1564e-07,2.224e-08,1.8382e-07
7.4592e-08,1.2949e-08,6.0897e-07,2.724e-08,2.1953e-07
7.462e-08,4.0449e-08,4.5342e-07,8.24e-09,2.5525e-07
7.4648e-08,2.6699e-08,5.4675e-07,1.324e-08,2.9096e-07
7.4676e-08,5.4199e-08,6.4008e-07,1.824e-08,3.2668e-07
7.4704e-08,9.5117e-09,4.8453e-07,2.324e-08,1.1749e-07
7.4732e-08,3.7012e-08,5.7786e-07,2.824e-08,1.5321e-07
7.476e-08,2.3262e-08,6.7119e-07,9.24e-09,1.8892e-07
7.4788e-08,5.0762e-08,4.3267e-07,1.424e-08,2.2464e-07
7.4816e-08,1.6387e-08,5.2601e-07,1.924e-08,2.6035e-07
7.4844e-08,4.3887e-08,6.1934e-07,2.424e-08,2.9606e-07
7.4872e-08,3.0137e-08,4.6379e-07,2.924e-08,3.3178e-07
7.49e-08,5.7637e-08,5.5712e-07,5.44e-09,1.2259e-07
7.4928e-08,7.793e-09,6.5045e-07,1.044e-08,1.5831e-07
7.4956e-08,3.5293e-08,4.949e-07,1.544e-08,1.9402e-07
7.4984e-08,2.1543e-08,5.8823e-07,2.044e-08,2.2974e-07
7.5012e-08,4.9043e-08,6.8156e-07,2.544e-08,2.6545e-07
7.504e-08,1.4668e-08,4.4305e-07,6.44e-09,3.0117e-07
7.5068e-08,4.2168e-08,5.3638e-07,1.144e-08,3.3688e-07
7.5096e-08,2.8418e-08,6.2971e-07,1.644e-08,1.277e-07
7.5124e-08,5.5918e-08,4.7416e-07,2.144e-08,1.6341e-07
7.5152e-08,1.123e-08,5.6749e-07,2.644e-08,1.9913e-07
7.518e-08,3.873e-08,6.6082e-07,7.44e-09,2.3484e-07
7.5208e-08,2.498e-08,5.0527e-07,1.244e-08,2.7055e-07
7.5236e-08,5.248e-08,5.986e-07,1.744e-08,3.0627e-07
7.5264e-08,1.8105e-08,6.9193e-07,2.244e-08,3.4198e-07
7.5292e-08,4.5605e-08,4.2576e-07,2.744e-08,1.328e-07
7.532e-08,3.1855e-08,5.1909e-07,8.44e-09,1.6851e-07
7.5348e-08,5.9355e-08,6.1243e-07,1.344e-08,2.0423e-07
7.5376e-08,5.6445e-09,4.5687e-07,1.844e-08,2.3994e-07
7.5404e-08,3.3145e-08,5.5021e-07,2.344e-08,2.7566e-07
7.5432e-08,1.9395e-08,6.4354e-07,2.844e-08,3.1137e-07
7.546e-08,4.6895e-08,4.8798e-07,9.44e-09,3.4708e-07
7.5488e-08,1.252e-08,5.8132e-07,1.444e-08,1.0292e-07
7.5516e-08,4.002e-08,6.7465e-07,1.944e-08,1.3863e-07
7.5544e-08,2.627e-08,4.3613e-07,2.444e-08,1.7434e-07
7.5572e-08,5.377e-08,5.2947e-07,2.944e-08,2.1006e-07
7.56e-08,9.082e-09,6.228e-07,5.64e-09,2.4577e-07
7.5628e-08,3.6582e-08,4.6724e-07,1.064e-08,2.8149e-07
7.5656e-08,2.2832e-08,5.6058e-07,1.564e-08,3.172e-07
7.5684e-08,5.0332e-08,6.5391e-07,2.064e-08,1.0802e-07
7.5712e-08,1.5957e-08,4.9835e-07,2.564e-08,1.4373e-07
7.574e-08,4.3457e-08,5.9169e-07,6.64e-09,1.7945e-07
7.5768e-08,2.9707e-08,6.8502e-07,1.164e-08,2.1516e-07
7.5796e-08,5.7207e-08,4.465e-07,1.664e-08,2.5087e-07
7.5824e-08,7.3633e-09,5.3984e-07,2.164e-08,2.8659e-07
7.5852e-08,3.4863e-08,6.3317e-07,2.664e-08,3.223e-07
7.588e-08,2.1113e-08,4.7761e-07,7.64e-09,1.1312e-07
7.5908e-08,4.8613e-08,5.7095e-07,1.264e-08,1.4883e-07
7.5936e-08,1.4238e-08,6.6428e-07,1.764e-08,1.8455e-07
7.5964e-08,4.1738e-08,5.0872e-07,2.264e-08,2.2026e-07
7.5992e-08,2.7988e-08,6.0206e-07,2.764e-08,2.5598e-07
7.602e-08,5.5488e-08,6.9539e-07,8.64e-09,2.9169e-07
7.6048e-08,1.0801e-08,4.2922e-07,1.364e-08,3.2741e-07
7.6076e-08,3.8301e-08,5.2255e-07,1.864e-08,1.1822e-07
7.6104e-08,2.4551e-08,6.1588e-07,2.364e-08,1.5394e-07
7.6132e-08,5.2051e-08,4.6033e-07,2.864e-08,1.8965e-07
7.616e-08,1.7676e-08,5.5366e-07,9.64e-09,2.2536e-07
7.6188e-08,4.5176e-08,6.47e-07,1.464e-08,2.6108e-07
7.6216e-08,3.1426e-08,4.9144e-07,1.964e-08,2.9679e-07
7.6244e-08,5.8926e-08,5.8477e-07,2.464e-08,3.3251e-07
7.6272e-08,6.5039e-09,6.7811e-07,2.964e-08,1.2332e-07
7.63e-08,3.4004e-08,4.3959e-07,5.84e-09,1.5904e-07
7.6328e-08,2.0254e-08,5.3292e-07,1.084e-08,1.9475e-07
7.6356e-08,4.7754e-08,6.2626e-07,1.584e-08,2.3047e-07
7.6384e-08,1.3379e-08,4.707e-07,2.084e-08,2.6618e-07
7.6412e-08,4.0879e-08,5.6403e-07,2.584e-08,3.019e-07
7.644e-08,2.7129e-08,6.5737e-07,6.84e-09,3.3761e-07
7.6468e-08,5.4629e-08,5.0181e-07,1.184e-08,1.2843e-07
7.6496e-08,9.9414e-09,5.9514e-07,1.684e-08,1.6414e-07
7.6524e-08,3.7441e-08,6.8848e-07,2.184e-08,1.9985e-07
7.6552e-08,2.3691e-08,4.4996e-07,2.684e-08,2.3557e-07
7.658e-08,5.1191e-08,5.4329e-07,7.84e-09,2.7128e-07
7.6608e-08,1.6816e-08,6.3663e-07,1.284e-08,3.07e-07
7.6636e-08,4.4316e-08,4.8107e-07,1.784e-08,3.4271e-07
7.6664e-08,3.0566e-08,5.744e-07,2.284e-08,1.3353e-07
7.6692e-08,5.8066e-08,6.6774e-07,2.784e-08,1.6924e-07
7.672e-08,8.2227e-09,5.1218e-07,8.84e-09,2.0496e-07
7.6748e-08,3.5723e-08,6.0551e-07,1.384e-08,2.4067e-07
7.6776e-08,2.1973e-08,6.9885e-07,1.884e-08,2.7638e-07
7.6804e-08,4.9473e-08,4.2038e-07,2.384e-08,3.121e-07
7.6832e-08,1.5098e-08,5.1372e-07,2.884e-08,3.4781e-07
7.686e-08,4.2598e-08,6.0705e-07,9.84e-09,1.0364e-07
7.6888e-08,2.8848e-08,4.515e-07,1.484e-08,1.3936e-07
7.6916e-08,5.6348e-08,5.4483e-07,1.984e-08,1.7507e-07
7.6944e-08,1.166e-08,6.3816e-07,2.484e-08,2.1079e-07
7.6972e-08,3.916e-08,4.8261e-07,2.984e-08,2.465e-07
7.7e-08,2.541e-08,5.7594e-07,5.08e-09,2.8222e-07
7.7028e-08,5.291e-08,6.6927e-07,1.008e-08,3.1793e-07
7.7056e-08,1.8535e-08,4.3075e-07,1.508e-08,1.0875e-07
7.7084e-08,4.6035e-08,5.2409e-07,2.008e-08,1.4446e-07
7.7112e-08,3.2285e-08,6.1742e-07,2.508e-08,1.8017e-07
7.714e-08,5.9785e-08,4.6187e-07,6.08e-09,2.1589e-07
7.7168e-08,5.1074e-09,5.552e-07,1.108e-08,2.516e-07
7.7196e-08,3.2607e-08,6.4853e-07,1.608e-08,2.8732e-07
7.7224e-08,1.8857e-08,4.9298e-07,2.108e-08,3.2303e-07
7.7252e-08,4.6357e-08,5.8631e-07,2.608e-08,1.1385e-07
7.728e-08,1.1982e-08,6.7964e-07,7.08e-09,1.4956e-07
7.7308e-08,3.9482e-08,4.4112e-07,1.208e-08,1.8528e-07
7.7336e-08,2.5732e-08,5.3446e-07,1.708e-08,2.2099e-07
7.7364e-08,5.3232e-08,6.2779e-07,2.208e-08,2.5671e-07
7.7392e-08,8.5449e-09,4.7224e-07,2.708e-08,2.9242e-07
7.742e-08,3.6045e-08,5.6557e-07,8.08e-09,3.2813e-07
7.7448e-08,2.2295e-08,6.589e-07,1.308e-08,1.1895e-07
7.7476e-08,4.9795e-08,5.0335e-07,1.808e-08,1.5466e-07
7.7504e-08,1.542e-08,5.9668e-07,2.308e-08,1.9038e-07
7.7532e-08,4.292e-08,6.9001e-07,2.808e-08,2.2609e-07
7.756e-08,2.917e-08,4.2384e-07,9.08e-09,2.6181e-07
7.7588e-08,5.667e-08,5.1717e-07,1.408e-08,2.9752e-07
7.7616e-08,6.8262e-09,6.1051e-07,1.908e-08,3.3324e-07
7.7644e-08,3.4326e-08,4.5495e-07,2.408e-08,1.2405e-07
7.7672e-08,2.0576e-08,5.4829e-07,2.908e-08,1.5977e-07
7.77e-08,4.8076e-08,6.4162e-07,5.28e-09,1.9548e-07
7.7728e-08,1.3701e-08,4.8606e-07,1.028e-08,2.312e-07
7.7756e-08,4.1201e-08,5.794e-07,1.528e-08,2.6691e-07
7.7784e-08,2.7451e-08,6.7273e-07,2.028e-08,3.0262e-07
7.7812e-08,5.4951e-08,4.3421e-07,2.528e-08,3.3834e-07
7.784e-08,1.0264e-08,5.2754e-07,6.28e-09,1.2915e-07
7.7868e-08,3.7764e-08,6.2088e-07,1.128e-08,1.6487e-07
7.7896e-08,2.4014e-08,4.6532e-07,1.628e-08,2.0058e-07
7.7924e-08,5.1514e-08,5.5866e-07,2.128e-08,2.363e-07
7.7952e-08,1.7139e-08,6.5199e-07,2.628e-08,2.7201e-07
7.798e-08,4.4639e-08,4.9643e-07,7.28e-09,3.0773e-07
7.8008e-08,3.0889e-08,5.8977e-07,1.228e-08,3.4344e-07
7.8036e-08,5.8389e-08,6.831e-07,1.728e-08,1.3426e-07
7.8064e-08,5.9668e-09,4.4458e-07,2.228e-08,1.6997e-07
7.8092e-08,3.3467e-08,5.3791e-07,2.728e-08,2.0569e-07
7.812e-08,1.9717e-08,6.3125e-07,8.28e-09,2.414e-07
7.8148e-08,4.7217e-08,4.7569e-07,1.328e-08,2.7711e-07
7.8176e-08,1.2842e-08,5.6903e-07,1.828e-08,3.1283e-07
7.8204e-08,4.0342e-08,6.6236e-07,2.328e-08,3.4854e-07
7.8232e-08,2.6592e-08,5.068e-07,2.828e-08,1.0437e-07
7.826e-08,5.4092e-08,6.0014e-07,9.28e-09,1.4009e-07
7.8288e-08,9.4043e-09,6.9347e-07,1.428e-08,1.758e-07
7.8316e-08,3.6904e-08,4.273e-07,1.928e-08,2.1152e-07
7.8344e-08,2.3154e-08,5.2063e-07,2.428e-08,2.4723e-07
7.8372e-08,5.0654e-08,6.1396e-07,2.928e-08,2.8294e-07
7.84e-08,1.6279e-08,4.5841e-07,5.48e-09,3.1866e-07
7.8428e-08,4.3779e-08,5.5174e-07,1.048e-08,1.0948e-07
7.8456e-08,3.0029e-08,6.4508e-07,1.548e-08,1.4519e-07
7.8484e-08,5.7529e-08,4.8952e-07,2.048e-08,1.809e-07
7.8512e-08,7.6855e-09,5.8285e-07,2.548e-08,2.1662e-07
7.854e-08,3.5186e-08,6.7619e-07,6.48e-09,2.5233e-07
7.8568e-08,2.1436e-08,4.3767e-07,1.148e-08,2.8805e-07
7.8596e-08,4.8936e-08,5.31e-07,1.648e-08,3.2376e-07
7.8624e-08,1.4561e-08,6.2433e-07,2.148e-08,1.1458e-07
7.8652e-08,4.2061e-08,4.6878e-07,2.648e-08,1.5029e-07
7.868e-08,2.8311e-08,5.6211e-07,7.48e-09,1.8601e-07
7.8708e-08,5.5811e-08,6.5545e-07,1.248e-08,2.2172e-07
7.8736e-08,1.1123e-08,4.9989e-07,1.748e-08,2.5743e-07
7.8764e-08,3.8623e-08,5.9322e-07,2.248e-08,2.9315e-07
7.8792e-08,2.4873e-08,6.8656e-07,2.748e-08,3.2886e-07
7.882e-08,5.2373e-08,4.4804e-07,8.48e-09,1.1968e-07
7.8848e-08,1.7998e-08,5.4137e-07,1.348e-08,1.5539e-07
7.8876e-08,4.5498e-08,6.3471e-07,1.848e-08,1.9111e-07
7.8904e-08,3.1748e-08,4.7915e-07,2.348e-08,2.2682e-07
7.8932e-08,5.9248e-08,5.7248e-07,2.848e-08,2.6254e-07
7.896e-08,5.5371e-09,6.6582e-07,9.48e-09,2.9825e-07
7.8988e-08,3.3037e-08,5.1026e-07,1.448e-08,3.3397e-07
7.9016e-08,1.9287e-08,6.0359e-07,1.948e-08,1.2478e-07
7.9044e-08,4.6787e-08,6.9693e-07,2.448e-08,1.605e-07
7.9072e-08,1.2412e-08,4.2154e-07,2.948e-08,1.9621e-07
7.91e-08,3.9912e-08,5.1487e-07,5.68e-09,2.3192e-07
7.9128e-08,2.6162e-08,6.082e-07,1.068e-08,2.6764e-07
7.9156e-08,5.3662e-08,4.5265e-07,1.568e-08,3.0335e-07
7.9184e-08,8.9746e-09,5.4598e-07,2.068e-08,3.3907e-07
7.9212e-08,3.6475e-08,6.3931e-07,2.568e-08,1.2988e-07
7.924e-08,2.2725e-08,4.8376e-07,6.68e-09,1.656e-07
7.9268e-08,5.0225e-08,5.7709e-07,1.168e-08,2.0131e-07
7.9296e-08,1.585e-08,6.7043e-07,1.668e-08,2.3703e-07
7.9324e-08,4.335e-08,4.3191e-07,2.168e-08,2.7274e-07
7.9352e-08,2.96e-08,5.2524e-07,2.668e-08,3.0845e-07
7.938e-08,5.71e-08,6.1857e-07,7.68e-09,3.4417e-07
7.9408e-08,7.2559e-09,4.6302e-07,1.268e-08,1.3499e-07
7.9436e-08,3.4756e-08,5.5635e-07,1.768e-08,1.707e-07
7.9464e-08,2.1006e-08,6.4968e-07,2.268e-08,2.0641e-07
7.9492e-08,4.8506e-08,4.9413e-07,2.768e-08,2.4213e-07
7.952e-08,1.4131e-08,5.8746e-07,8.68e-09,2.7784e-07
7.9548e-08,4.1631e-08,6.808e-07,1.368e-08,3.1356e-07
7.9576e-08,2.7881e-08,4.4228e-07,1.868e-08,3.4927e-07
7.9604e-08,5.5381e-08,5.3561e-07,2.368e-08,1.001e-07
7.9632e-08,1.0693e-08,6.2894e-07,2.868e-08,1.3582e-07
7.966e-08,3.8193e-08,4.7339e-07,9.68e-09,1.7153e-07
7.9688e-08,2.4443e-08,5.6672e-07,1.468e-08,2.0725e-07
7.9716e-08,5.1943e-08,6.6005e-07,1.968e-08,2.4296e-07
7.9744e-08,1.7568e-08,5.045e-07,2.468e-08,2.7868e-07
7.9772e-08,4.5068e-08,5.9783e-07,2.968e-08,3.1439e-07
7.98e-08,3.1318e-08,6.9117e-07,5.88e-09,1.0521e-07
7.9828e-08,5.8818e-08,4.2499e-07,1.088e-08,1.4092e-07
7.9856e-08,6.3965e-09,5.1833e-07,1.588e-08,1.7663e-07
7.9884e-08,3.3896e-08,6.1166e-07,2.088e-08,2.1235e-07
7.9912e-08,2.0146e-08,4.561e-07,2.588e-08,2.4806e-07
7.994e-08,4.7646e-08,5.4944e-07,6.88e-09,2.8378e-07
7.9968e-08,1.3271e-08,6.4277e-07,1.188e-08,3.1949e-07
7.9996e-08,4.0771e-08,4.8722e-07,1.688e-08,1.1031e-07
8.0024e-08,2.7021e-08,5.8055e-07,2.188e-08,1.4602e-07
8.0052e-08,5.4521e-08,6.7388e-07,2.688e-08,1.8174e-07
8.008e-08,9.834e-09,4.3536e-07,7.88e-09,2.1745e-07
8.0108e-08,3.7334e-08,5.287e-07,1.288e-08,2.5317e-07
8.0136e-08,2.3584e-08,6.2203e-07,1.788e-08,2.8888e-07
8.0164e-08,5.1084e-08,4.6647e-07,2.288e-08,3.2459e-07
