22.236,7.9644,-3.0771,-1.6568,-2.886,0.66938,1.0029
21.404,7.4413,-2.3337,-1.3856,-2.7836,0.69168,0.91349
20.783,8.1867,-5.3242,-2.0861,-3.2506,0.72464,0.54285
21.439,7.7926,-5.091,-1.9387,-3.4043,0.5411,0.88367
21.474,7.4866,-2.7445,-1.5396,-2.628,0.523,1.2414
20.44,7.9077,-5.1599,-1.9641,-3.1719,0.51925,1.1749
21.685,8.1981,-4.8069,-1.7789,-3.0111,1.0037,-0.14529
21.923,7.7948,-2.7193,-1.6424,-3.0493,0.60709,0.77013
21.501,7.9603,-5.1805,-1.9839,-3.3226,0.65529,0.67616
21.208,7.6466,-3.372,-1.6451,-2.8572,0.56476,1.2468
22.092,7.2878,-2.3444,-1.4197,-2.608,0.80597,0.58721
20.579,8.0141,-5.3152,-2.0704,-3.3381,0.53479,1.0122
21.855,7.6603,-5.0182,-1.8993,-3.313,0.61453,0.81645
21.543,8.1084,-2.9365,-1.7172,-3.1817,0.67742,0.85414
21.709,8.3177,-5.0052,-1.8693,-2.8498,0.61596,0.82652
21.838,7.7274,-4.3737,-1.7919,-3.185,0.55147,1.0137
21.947,7.3271,-2.5889,-1.5746,-2.8997,0.74385,0.72118
21.157,7.8477,-5.1586,-1.971,-3.4035,0.5581,0.94015
22.09,7.4886,-3.3549,-1.7707,-3.1588,0.79227,0.5359
20.171,7.4236,-1.982,-1.1671,-2.0964,0.4261,1.4218
20.51,8.5805,-5.1062,-1.9343,-2.9963,0.46568,1.2296
21.414,7.9499,-4.9136,-1.8369,-3.2369,0.50359,1.0458
20.302,7.4733,-2.6834,-1.5946,-2.788,1.0962,-1.1802
21.227,7.9144,-5.2343,-2.014,-3.3861,0.54694,0.85285
21.374,7.6266,-3.5659,-1.5777,-2.5747,0.54646,1.3178
21.416,7.4683,-2.3667,-1.4341,-2.64,0.67031,1.1046
21.968,7.703,-4.9872,-1.8703,-3.0752,0.78306,0.44361
21.954,8.074,-3.1868,-1.7559,-3.2041,0.54286,0.85858
21.693,7.3893,-2.3859,-1.4134,-2.8556,0.78071,0.57566
18.997,8.2416,-5.0414,-1.9003,-2.8199,0.31326,1.4314
22.014,7.699,-4.8539,-1.7914,-2.9073,0.83108,0.29697
21.902,7.4898,-2.9374,-1.6851,-3.0457,0.62964,0.91605
21.307,7.8816,-5.2573,-2.0291,-3.3067,0.60121,0.74227
21.595,7.4946,-4.8996,-1.8734,-3.3932,0.56399,0.89162
22.176,8.0608,-2.3761,-1.4259,-2.4183,0.56541,1.041
21.166,8.0734,-5.0477,-1.8979,-3.1569,0.5345,1.1167
22.055,7.6343,-3.4923,-1.7748,-3.1878,0.54178,0.85144
21.281,7.4224,-2.4853,-1.5064,-2.9626,0.66321,0.82188
19.625,8.0086,-5.2336,-2.0215,-3.1252,1.0863,-0.66716
21.342,7.7264,-4.7696,-1.7405,-2.9098,0.59765,1.231
22.253,7.3006,-2.7601,-1.6191,-2.8613,0.62102,0.80788
21.004,8.5646,-5.2262,-2.0064,-3.3582,0.4734,0.99313
22.167,7.8877,-4.1904,-1.7959,-3.1324,0.89276,0.43957
21.621,7.4712,-2.6471,-1.6145,-3.0685,0.6374,0.73753
20.043,7.8601,-4.7144,-1.6882,-2.5888,0.34912,1.4555
21.277,7.569,-3.1161,-1.648,-2.9056,0.55405,1.1764
21.629,7.3639,-2.2661,-1.3513,-2.5547,0.99984,0.084648
20.88,7.9088,-5.295,-2.0524,-3.3581,0.51903,0.95603
22.027,8.2221,-4.9586,-1.8708,-3.2853,0.66742,0.74327
20.678,8.033,-2.4005,-1.4158,-2.4115,0.50508,1.3646
21.61,8.0926,-5.0146,-1.8767,-2.9695,0.64026,0.97909
21.728,7.66,-3.7749,-1.7864,-3.2226,0.49393,0.97682
21.753,7.3764,-2.5242,-1.5387,-2.921,0.67152,0.73437
21.191,7.803,-5.1062,-1.9439,-3.4,0.59489,0.94144
22.544,7.3908,-2.7648,-1.5098,-2.4218,0.74932,0.43196
21.56,8.0667,-2.2033,-1.2834,-2.572,0.64354,0.98885
20.872,8.4307,-5.2993,-2.0717,-3.2061,0.62321,0.79051
21.388,7.8367,-5.063,-1.9193,-3.344,0.61439,0.95321
21.803,7.5172,-3.0146,-1.704,-3.01,0.93285,0.21461
20.004,8.0019,-5.0269,-1.8807,-2.9049,0.38623,1.3329
21.977,7.6956,-4.8297,-1.7894,-3.0933,0.61384,0.99946
21.577,7.4279,-2.7067,-1.6282,-3.0222,0.54922,0.90375
21.169,8.3952,-5.0825,-1.9221,-3.098,1.0169,0.025674
21.892,7.823,-3.704,-1.8249,-3.3278,0.58776,0.82179
21.769,7.3671,-2.254,-1.3607,-2.4612,0.54283,1.0655
20.202,8.1296,-5.2596,-2.0362,-3.2382,0.44429,1.1271
22.025,7.725,-4.9747,-1.8721,-3.1845,0.68565,0.58581
21.73,7.4584,-2.9651,-1.7259,-3.1844,0.54849,0.81545
21.126,7.8204,-5.2993,-2.0542,-3.4255,0.52177,0.78132
20.159,8.2576,-4.2069,-1.592,-2.6298,0.38584,1.4488
22.199,7.7224,-2.3913,-1.4437,-2.4682,0.88399,0.17406
21.378,7.9091,-5.0726,-1.9161,-3.2157,0.57521,1.0221
22.149,7.5888,-3.3874,-1.7656,-3.1481,0.67162,0.70419
21.371,7.4698,-2.4696,-1.4911,-2.9611,0.69411,0.78226
20.413,7.9821,-4.9469,-1.8352,-2.6345,0.42627,1.2839
21.474,7.6353,-4.8327,-1.7833,-3.0623,0.58907,1.1427
22.096,8.0794,-2.7529,-1.6306,-2.9376,0.67547,0.86283
20.917,8.1108,-5.2226,-2.0045,-3.3837,0.54759,0.99014
21.772,7.6085,-3.9614,-1.7802,-3.095,0.98289,0.20104
21.009,7.3428,-2.2505,-1.3573,-2.4011,0.59564,1.2665
21.64,7.7952,-4.9666,-1.8547,-3.0686,0.59862,1.0331
21.684,7.4963,-3.1752,-1.7287,-3.1385,0.64104,0.97901
21.724,7.2457,-2.357,-1.4007,-2.77,0.85145,0.39347
20.402,8.4794,-5.4179,-2.1405,-3.487,0.46436,0.89887
21.203,7.9617,-4.7959,-1.7501,-2.8696,0.55978,1.2583
21.417,7.5565,-2.9099,-1.6533,-2.9765,0.61524,1.0616
19.877,8.0024,-5.1445,-1.9593,-3.049,1.0285,-0.83416
21.865,7.6994,-4.9393,-1.8619,-3.3237,0.59805,0.8516
21.9,7.3433,-2.6867,-1.625,-2.9627,0.84741,0.48721
20.687,7.7847,-4.9508,-1.8348,-2.9717,0.56398,1.2686
22.403,8.2032,-3.4447,-1.7132,-2.9523,0.82905,0.55078
21.715,7.7877,-2.4582,-1.4913,-2.8846,0.66415,0.82939
20.847,8.2476,-5.3546,-2.0964,-3.379,0.54492,0.77028
21.295,7.764,-5.0438,-1.9147,-3.4022,0.61065,0.91132
22.146,7.4292,-2.4625,-1.4156,-2.2325,0.54339,1.0684
20.739,7.9188,-5.0675,-1.906,-3.0479,0.45191,1.1981
22.203,7.5868,-4.3089,-1.7936,-3.15,0.58774,0.85241
21.601,8.1992,-2.6106,-1.5881,-2.993,0.64413,0.86239
21.705,8.1326,-5.104,-1.9402,-3.2402,0.75157,0.48866
20.922,7.7795,-3.0142,-1.5582,-2.6414,0.45422,1.3491
21.589,7.2842,-2.2581,-1.3482,-2.5825,0.5648,0.98484
20.407,8.0144,-5.2636,-2.0321,-3.3111,0.50545,1.0757
21.135,7.6766,-4.8539,-1.8023,-3.0288,1.0834,-0.3364
21.809,7.3799,-2.8188,-1.6841,-3.112,0.6348,0.74606
20.911,8.5498,-4.9066,-1.805,-2.7759,0.53984,1.2717
21.685,7.9749,-3.7799,-1.7411,-3.0976,0.54689,1.0946
21.967,7.3598,-2.4579,-1.4968,-2.7392,0.86591,0.36203
21.382,7.7979,-5.0931,-1.9353,-3.3468,0.6052,0.93299
21.932,7.5412,-3.181,-1.7623,-3.1952,0.67082,0.72771
20.811,7.4349,-2.1027,-1.2224,-2.4004,0.58255,1.2013
21,7.9496,-5.1871,-1.997,-3.0013,0.81352,0.46509
21.684,8.2732,-5.0214,-1.8971,-3.3039,0.50799,0.93422
22.093,7.7935,-2.9694,-1.7132,-3.0952,0.68662,0.68461
20.69,8.0425,-5.3116,-2.06,-3.4613,0.53941,0.92896
22.038,7.6334,-4.5884,-1.7098,-2.8702,0.63028,1.0416
21.564,7.4283,-2.5865,-1.5636,-2.8767,0.57793,0.97004
21.507,7.8259,-5.1397,-1.9582,-3.3053,0.55127,0.90306
21.562,7.4444,-3.508,-1.7985,-3.2982,0.62624,0.91658
19.879,7.7454,-2.4005,-1.453,-2.7407,1.108,-1.2134
19.185,8.399,-4.9431,-1.8309,-2.6682,0.39856,1.4857
21.932,7.7384,-4.8239,-1.7784,-2.9739,0.53238,1.0098
21.599,7.4589,-2.8031,-1.6496,-3.0085,0.53941,0.95484
21.387,7.9022,-5.1649,-1.9716,-3.1752,0.81458,0.4134
21.783,7.5918,-4.2291,-1.8539,-3.3725,0.52665,0.84983
21.275,7.376,-2.2468,-1.3537,-2.3436,0.49254,1.2622
21.037,8.3164,-4.9788,-1.8574,-3.1129,0.5389,1.1652
22.041,7.7289,-3.1583,-1.6903,-2.921,0.95055,0.14882
21.499,7.3229,-2.4173,-1.446,-2.8991,0.62378,0.74162
21.007,8.0329,-5.2976,-2.0557,-3.3326,0.69296,0.7576
20.831,7.7293,-4.6925,-1.6958,-2.8585,0.4792,1.303
22.257,7.3486,-2.6111,-1.5599,-2.7367,0.67748,0.75089
21.147,7.7914,-5.1612,-1.9674,-3.3041,0.5485,1.0122
22.075,7.9732,-3.7756,-1.8105,-3.2645,0.62456,0.82774
21.328,7.4943,-2.5823,-1.5749,-3.0669,0.57972,0.76617
22.124,7.7977,-4.8013,-1.7526,-2.745,0.68544,0.5953
21.803,7.5346,-3.0081,-1.6744,-2.987,0.63492,1.008
21.715,7.4062,-2.3024,-1.3463,-2.7214,0.79855,0.61972
20.227,8.0105,-5.3915,-2.1279,-3.4234,0.56774,0.97681
21.673,7.6341,-5.0438,-1.9091,-3.2243,0.81184,0.43837
21.476,8.3202,-2.8886,-1.6063,-2.8183,0.51795,1.1669
21.056,8.425,-5.2104,-1.9991,-3.2027,0.50039,1.0079
21.5,7.815,-4.9393,-1.8557,-3.3146,0.60358,0.97728
21.511,7.3898,-2.6797,-1.6093,-2.8669,1.0057,0.037785
21.128,7.8818,-5.2197,-2.0057,-3.408,0.61008,0.88938
20.664,7.6208,-3.3127,-1.5373,-2.5044,0.3468,1.4228
21.195,7.4506,-2.3065,-1.3941,-2.5872,0.54053,1.1362
21.006,8.6442,-5.2403,-2.0288,-3.1288,0.66451,0.84788
21.547,8.0407,-5.0227,-1.8981,-3.3251,0.565,0.955
21.874,7.6177,-2.9655,-1.7178,-3.1333,0.67584,0.77806
19.137,8.0021,-4.9031,-1.8004,-2.7321,0.35407,1.468
21.36,7.6208,-4.4828,-1.6994,-2.8011,1.0047,-0.43603
21.831,7.4166,-2.5958,-1.5729,-2.8895,0.59552,0.87098
21.71,7.7674,-5.1146,-1.9445,-3.2329,0.69395,0.67984
21.777,8.1439,-3.4818,-1.8015,-3.3,0.60284,0.87277
22.069,7.7014,-2.0837,-1.2427,-2.1679,0.68597,1.0115
20.418,8.2217,-5.1844,-1.9851,-3.1295,0.44115,1.1685
21.892,7.6998,-4.9431,-1.8542,-3.2079,0.60242,0.8749
21.521,7.4752,-2.8583,-1.691,-3.1316,0.57461,0.86142
20.578,7.8437,-5.1215,-1.9447,-3.0919,1.1008,-0.14178
21.33,7.56,-3.8531,-1.6549,-2.8254,0.57228,1.2717
22.058,8.1288,-2.4406,-1.4828,-2.6859,0.69849,0.86944
21.298,8.0608,-5.0841,-1.9261,-3.3073,0.54846,1.0038
22.063,7.6091,-3.2153,-1.7411,-3.0828,0.79721,0.42836
21.289,7.3786,-2.4569,-1.4684,-2.985,0.61416,0.69389
19.946,8.1347,-5.1192,-1.9553,-2.9185,0.47141,1.28
21.198,7.7828,-4.9666,-1.8573,-3.1879,0.60988,1.0972
20.996,7.3022,-2.9178,-1.6509,-2.853,1.0866,-0.59061
21.048,8.4508,-5.2933,-2.0508,-3.3796,0.58011,0.89753
21.958,7.7758,-4.9508,-1.8698,-3.2991,0.65535,0.60258
20.31,7.5226,-2.2919,-1.3597,-2.2834,0.44342,1.4233
21.671,7.879,-4.9626,-1.8446,-2.8932,0.64759,0.91105
21.768,7.6166,-3.557,-1.7541,-3.1457,0.61151,1.0077
21.811,7.427,-2.4731,-1.5035,-2.8699,0.68938,0.70049
20.339,7.9115,-5.3686,-2.1033,-3.4403,0.56983,0.97498
21.953,8.2641,-4.6421,-1.6574,-2.5602,0.51296,1.0979
21.711,7.7985,-2.7476,-1.5914,-2.8177,0.6126,1.0941
21.271,8.0448,-5.1884,-1.9849,-3.2203,0.53462,0.89232
21.551,7.6864,-4.4908,-1.838,-3.3215,0.61358,0.95014
21.754,7.3635,-2.6029,-1.5837,-2.8933,0.90767,0.409
20.385,7.8312,-4.8416,-1.7673,-2.8215,0.43172,1.3585
21.924,7.4085,-3.2562,-1.6965,-2.9961,0.51095,1.0284
21.353,7.8645,-2.3794,-1.4294,-2.8201,0.71252,0.92424
19.58,8.2254,-5.1931,-1.9934,-3.0758,1.0984,-0.79667
21.671,7.7161,-5.0186,-1.9051,-3.385,0.52609,0.80002
21.78,7.4086,-2.524,-1.4866,-2.5224,0.62173,1.1209
20.856,7.8965,-5.1007,-1.9275,-3.1678,0.58375,1.1376
22.208,7.5529,-3.8884,-1.7708,-3.0792,0.82204,0.41672
21.636,7.345,-2.5652,-1.5644,-2.976,0.69657,0.79512
21.651,8.3666,-5.1244,-1.9558,-3.3596,0.58458,0.74428
21.288,8.0754,-2.9743,-1.6105,-2.8197,0.53372,1.2143
21.481,7.3032,-2.2212,-1.3085,-2.5111,0.96719,-0.047343
20.49,8.1823,-5.3354,-2.0885,-3.3329,0.55578,0.98318
21.771,7.7539,-5.04,-1.9097,-3.2855,0.66117,0.73658
21.545,7.4915,-3.0379,-1.7455,-3.2259,0.62749,0.83408
20.097,7.8912,-4.8633,-1.7779,-2.5692,0.28151,1.3789
21.437,8.3101,-4.7235,-1.7398,-3.0162,0.56038,1.1738
21.971,7.8727,-2.5973,-1.5683,-2.8512,0.70457,0.89663
20.978,7.9532,-5.1688,-1.9741,-3.3773,0.50706,0.98141
21.009,7.5792,-3.4419,-1.7338,-3.0034,1.0839,-0.40807
20.738,7.3551,-2.1041,-1.2575,-2.2546,0.57588,1.3124
20.798,8.0237,-5.1568,-1.9711,-3.0178,0.56853,1.0725
21.48,7.6719,-4.9666,-1.8673,-3.2756,0.48856,0.9991
22.022,8.1107,-2.8145,-1.6523,-2.9264,0.90423,0.39594
21.036,8.2038,-5.2596,-2.0281,-3.4053,0.59558,0.9255
21.369,7.7321,-4.0031,-1.6469,-2.7741,0.49681,1.2746
21.284,7.3898,-2.4719,-1.4987,-2.7644,0.59228,1.0542
21.642,7.7967,-5.015,-1.8846,-3.0705,0.89986,0.35193
21.851,7.5219,-3.333,-1.7824,-3.2528,0.53831,0.84191
21.585,7.3231,-2.431,-1.4597,-2.8837,0.7865,0.54844
19.826,8.5985,-5.0462,-1.8936,-2.9225,0.48176,1.3497
22.197,7.9168,-4.8416,-1.7939,-3.046,0.68745,0.8538
21.667,7.5125,-2.7448,-1.6397,-3.0168,0.63574,0.90415
21.235,7.905,-5.2226,-2.0074,-3.3783,0.51415,0.84521
21.431,7.6194,-3.8963,-1.8488,-3.4026,0.51121,0.87008
21.465,7.3249,-2.2381,-1.3532,-2.3229,0.99538,-0.24692
21.559,7.7287,-5.0048,-1.8799,-3.1862,0.52589,1.0126
22.222,8.0441,-3.0915,-1.7166,-3.0472,0.74153,0.6572
21.341,7.4855,-2.3822,-1.4024,-2.9,0.72393,0.77632
20.235,8.2176,-5.3125,-2.0821,-3.2058,0.97326,0.22199
20.063,7.7724,-4.6882,-1.6776,-2.6528,0.43941,1.4423
21.849,7.5086,-2.8853,-1.6132,-2.8041,0.64745,1.07
20.558,7.9348,-5.2366,-2.0135,-3.2911,0.44733,1.0787
21.563,7.55,-4.8356,-1.7946,-3.0377,1.0461,0.024732
21.79,7.9552,-2.7584,-1.6611,-3.0834,0.64441,0.76117
20.62,8.1779,-4.8447,-1.7677,-2.7104,0.46265,1.3421
21.476,7.6797,-3.5562,-1.7152,-3.0436,0.53117,1.1223
21.844,7.274,-2.4235,-1.4733,-2.7293,0.77669,0.46561
20.486,8.0519,-5.3645,-2.1028,-3.4123,0.47023,0.95232
21.702,7.7095,-5.0357,-1.9087,-3.3256,0.65772,0.8222
20.875,7.4145,-2.6521,-1.5172,-2.6205,0.5451,1.2885
21.107,8.4157,-5.056,-1.9024,-2.9165,0.94201,-0.0021638
21.902,7.7873,-4.6003,-1.8187,-3.2369,0.61602,0.94494
21.848,7.359,-2.6374,-1.6029,-2.9428,0.73294,0.54718
21.097,7.8519,-5.1772,-1.9817,-3.4128,0.58808,0.92246
22.191,7.5722,-3.1745,-1.6184,-2.7104,0.54713,0.98073
21.482,7.4359,-2.3293,-1.4004,-2.7014,0.66285,0.97993
20.914,7.8614,-5.295,-2.0557,-3.3043,0.50969,0.89154
21.416,8.3195,-5.0132,-1.8988,-3.389,0.52947,0.91992
21.361,7.8579,-2.7558,-1.6317,-2.8793,1.089,-0.026771
20.683,8.1535,-5.0079,-1.8683,-2.9783,0.55307,1.2539
22.045,7.6442,-3.9891,-1.7765,-3.1289,0.54861,0.89594
21.403,7.4123,-2.5601,-1.5597,-2.9587,0.64866,0.87341
21.694,7.789,-5.0752,-1.9243,-3.228,0.77893,0.61296
21.656,7.4457,-3.2847,-1.7936,-3.3043,0.55186,0.81327
20.607,8.2135,-1.9855,-1.1565,-2.1355,0.5701,1.3404
19.706,8.5319,-5.1811,-1.9912,-3.0694,0.53911,1.2704
20.999,7.8646,-4.8962,-1.8171,-2.9606,1.0625,-0.39738
21.821,7.535,-3.0297,-1.7282,-3.1456,0.56757,0.81406
21.112,7.9864,-5.2676,-2.0361,-3.2992,0.71745,0.67117
20.674,7.7027,-4.6289,-1.6585,-2.7799,0.40582,1.3479
22.241,7.3277,-2.5212,-1.5158,-2.6336,0.75792,0.65291
21.29,8.4731,-5.1319,-1.9511,-3.285,0.50219,1.004
22.096,7.8788,-3.5886,-1.7936,-3.224,0.63215,0.78898
21.285,7.4145,-2.5178,-1.5303,-2.9962,0.70855,0.79795
20.991,8.1491,-5.011,-1.8813,-2.6937,0.59714,0.93879
21.497,7.7484,-4.8962,-1.8191,-3.1155,0.61767,1.0862
22.038,7.4279,-2.8485,-1.6639,-2.978,0.70796,0.76796
20.862,7.8518,-5.2557,-2.0248,-3.3952,0.56889,0.9759
22.023,8.0706,-4.4134,-1.8339,-3.2363,0.74112,0.48068
21.287,7.848,-2.3734,-1.4321,-2.5592,0.5241,1.1918
21.427,7.9327,-5.0405,-1.8974,-3.1651,0.51295,1.0207
21.481,7.5782,-3.3526,-1.7703,-3.2346,0.52549,0.94255
20.298,7.3437,-2.3555,-1.4154,-2.6975,1.0902,-0.75654
20.778,7.9442,-5.3526,-2.0902,-3.4404,0.54755,0.85615
21.801,7.6491,-4.767,-1.7441,-2.9151,0.61491,1.0992
21.6,8.1692,-2.7226,-1.6181,-2.9523,0.54643,0.9797
21.534,8.1896,-5.1403,-1.9567,-3.1693,0.80434,0.57006
21.7,7.6886,-3.9598,-1.8409,-3.3579,0.52328,0.85756
21.531,7.3523,-2.5911,-1.5826,-3.0066,0.69678,0.6087
19.458,7.8139,-4.6882,-1.6727,-2.6116,0.35472,1.4933
22.384,7.4815,-2.954,-1.61,-2.7136,0.66846,0.71991
21.446,7.3298,-2.294,-1.351,-2.7221,0.60582,0.90242
20.814,8.5379,-5.327,-2.0841,-3.2961,0.61027,0.85002
21.322,7.9097,-5.0706,-1.9272,-3.4001,0.54443,0.91656
21.405,7.6006,-2.6019,-1.4691,-2.4041,0.55297,1.2795
20.412,7.9866,-5.1029,-1.928,-3.0797,0.53033,1.2162
